timestamp,row_index,feature,raw_values,scaled_values,rule_triggered,rule_details,model_triggered,model_score,model_prediction,severity,suggestion
"2025-09-25 07:36:00","406","model","{""temp"": 46.37640824549624, ""pressure"": 1.03886618950994, ""vibration"": 0.0324814847773754}","{""temp"": -0.45049748522663285, ""pressure"": 0.5382050641070645, ""vibration"": -0.06559474704290419}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.222583","1","",""""""
"2025-09-25 07:37:00","407","model","{""temp"": 48.934312913888725, ""pressure"": 1.0312574512232071, ""vibration"": 0.0181515699547644}","{""temp"": 0.5631337732305262, ""pressure"": 0.25340917527874046, ""vibration"": -0.5755925679086639}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.167363","1","",""""""
"2025-09-25 07:38:00","408","model","{""temp"": 45.36169837309588, ""pressure"": 1.0205361429913988, ""vibration"": 0.0281518036758694}","{""temp"": -0.8526006822845887, ""pressure"": -0.14789053989274104, ""vibration"": -0.2196869348992857}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.212312","1","",""""""
"2025-09-25 07:39:00","409","model","{""temp"": 49.91221998009159, ""pressure"": 1.019824310014409, ""vibration"": 0.032983511545498}","{""temp"": 0.9506529729950369, ""pressure"": -0.17453452444568476, ""vibration"": -0.04772774916272022}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.204481","1","",""""""
"2025-09-25 07:40:00","410","model","{""temp"": 48.27265079178317, ""pressure"": 1.0080404862246095, ""vibration"": 0.028418505789967}","{""temp"": 0.3009342402335527, ""pressure"": -0.6156043107286525, ""vibration"": -0.2101950782697231}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.227424","1","",""""""
"2025-09-25 07:41:00","411","model","{""temp"": 48.20978621506851, ""pressure"": 1.020909022924105, ""vibration"": 0.0325973691515243}","{""temp"": 0.2760226394240891, ""pressure"": -0.13393360408297095, ""vibration"": -0.06147045328261759}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.232708","1","",""""""
"2025-09-25 07:42:00","412","pressure","{""temp"": 45.456061747218754, ""pressure"": 1.206775181657961, ""vibration"": 0.0327554298814228}","{""temp"": -0.8152069252590199, ""pressure"": 6.823056620171934, ""vibration"": -0.05584511434581592}","True","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","True","0.053025","-1","","""Inspect pumps and valves."""
"2025-09-25 07:43:00","413","temp","{""temp"": 53.478498638150306, ""pressure"": 1.0048699793525795, ""vibration"": 0.0292296683975662}","{""temp"": 2.363876682559141, ""pressure"": -0.7342767224517021, ""vibration"": -0.1813260188674565}","True","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.107556","1","","""Check cooling system."""
"2025-09-25 07:44:00","414","model","{""temp"": 45.24993147707669, ""pressure"": 1.0311874775826713, ""vibration"": 0.0276384918782567}","{""temp"": -0.896891003525127, ""pressure"": 0.25079005442059393, ""vibration"": -0.23795556394892184}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.204069","1","",""""""
"2025-09-25 07:45:00","415","model","{""temp"": 46.1365385596376, ""pressure"": 1.0250179357683995, ""vibration"": 0.034862213812306}","{""temp"": -0.5455516186144191, ""pressure"": 0.01986344366795974, ""vibration"": 0.019134760069771235}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.219704","1","",""""""
"2025-09-25 07:46:00","416","model","{""temp"": 45.62887757988562, ""pressure"": 1.0516567878043646, ""vibration"": 0.0418208279304219}","{""temp"": -0.746724494263059, ""pressure"": 1.016958527905174, ""vibration"": 0.2667899681024864}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.156727","1","",""""""
"2025-09-25 07:47:00","417","model","{""temp"": 48.931727257313135, ""pressure"": 1.0266951511211218, ""vibration"": 0.0340075868087155}","{""temp"": 0.562109144611235, ""pressure"": 0.08264179391926615, ""vibration"": -0.011281185515366308}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.223191","1","",""""""
"2025-09-25 07:48:00","418","model","{""temp"": 45.83745692907188, ""pressure"": 0.9960741862021688, ""vibration"": 0.0367093357367692}","{""temp"": -0.6640699095100191, ""pressure"": -1.0635042019392253, ""vibration"": 0.08487333339772865}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.180142","1","",""""""
"2025-09-25 07:49:00","419","model","{""temp"": 49.59216030618643, ""pressure"": 0.997096051853124, ""vibration"": 0.0287368056439688}","{""temp"": 0.8238216277730266, ""pressure"": -1.025255661200958, ""vibration"": -0.1988668719312832}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.189458","1","",""""""
"2025-09-25 07:50:00","420","model","{""temp"": 48.29160051501008, ""pressure"": 1.0089589219802746, ""vibration"": 0.0360328168973115}","{""temp"": 0.30844352392158764, ""pressure"": -0.5812271620465334, ""vibration"": 0.06079620955093151}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.220420","1","",""""""
"2025-09-25 07:51:00","421","temp","{""temp"": 37.7651536347842, ""pressure"": 1.045878831548075, ""vibration"": 0.0414878889525303}","{""temp"": -3.862914279256954, ""pressure"": 0.8006890065194213, ""vibration"": 0.25494075927550397}","True","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.013134","1","","""Check cooling system."""
"2025-09-25 07:52:00","422","model","{""temp"": 45.185976781358434, ""pressure"": 1.0031801142458414, ""vibration"": 0.0236327565735278}","{""temp"": -0.9222345902139474, ""pressure"": -0.7975285543503768, ""vibration"": -0.38051860787946123}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.179950","1","",""""""
"2025-09-25 07:53:00","423","model","{""temp"": 45.19606884054252, ""pressure"": 1.0280528775959634, ""vibration"": 0.022856522660324}","{""temp"": -0.9182353689851043, ""pressure"": 0.13346164126012047, ""vibration"": -0.4081445644267666}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.192208","1","",""""""
"2025-09-25 07:54:00","424","model","{""temp"": 48.23565570529105, ""pressure"": 1.0445589946726863, ""vibration"": 0.0297914275702684}","{""temp"": 0.2862740472478208, ""pressure"": 0.751287370943374, ""vibration"": -0.16133316074680554}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.221447","1","",""""""
"2025-09-25 07:55:00","425","model","{""temp"": 48.98486590937427, ""pressure"": 1.0434809567024916, ""vibration"": 0.0271748327502432}","{""temp"": 0.5831666138074177, ""pressure"": 0.7109362942809507, ""vibration"": -0.2544570678195721}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.216360","1","",""""""
"2025-09-25 07:56:00","426","model","{""temp"": 46.06506245863992, ""pressure"": 1.009045159740975, ""vibration"": 0.0326962461798638}","{""temp"": -0.5738757430820519, ""pressure"": -0.5779992734290361, ""vibration"": -0.05795144639310981}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.220760","1","",""""""
"2025-09-25 07:57:00","427","model","{""temp"": 49.25403617271485, ""pressure"": 1.0078124048821502, ""vibration"": 0.0206994354322299}","{""temp"": 0.6898318058845799, ""pressure"": -0.6241414198002216, ""vibration"": -0.48491471968334243}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.189124","1","",""""""
"2025-09-25 07:58:00","428","model","{""temp"": 45.17853518073443, ""pressure"": 1.0106947763456642, ""vibration"": 0.0260960078746986}","{""temp"": -0.925183503478251, ""pressure"": -0.5162539472719289, ""vibration"": -0.29285215546903737}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.196170","1","",""""""
"2025-09-25 07:59:00","429","model","{""temp"": 48.92964368342703, ""pressure"": 1.0025162936276355, ""vibration"": 0.0296728307833374}","{""temp"": 0.5612834783358819, ""pressure"": -0.8223754311728017, ""vibration"": -0.16555398854970738}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.217860","1","",""""""
"2025-09-25 08:00:00","430","model","{""temp"": 49.67868048086295, ""pressure"": 1.0128517371469412, ""vibration"": 0.0280726308427508}","{""temp"": 0.858107328339972, ""pressure"": -0.43551867350930423, ""vibration"": -0.22250467477158017}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.213722","1","",""""""
"2025-09-25 08:01:00","431","model","{""temp"": 48.916100204386915, ""pressure"": 1.0226239259532532, ""vibration"": 0.036083203259079}","{""temp"": 0.5559165489608522, ""pressure"": -0.06974460006737909, ""vibration"": 0.06258944663718649}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.224374","1","",""""""
"2025-09-25 08:02:00","432","pressure","{""temp"": 48.42838714986777, ""pressure"": 1.1188161046680944, ""vibration"": 0.0346401735886486}","{""temp"": 0.36264851855809654, ""pressure"": 3.530738949642052, ""vibration"": 0.01123240812898075}","True","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.059572","1","","""Inspect pumps and valves."""
"2025-09-25 08:03:00","433","model","{""temp"": 49.28864160778156, ""pressure"": 1.0275975558371493, ""vibration"": 0.0302425440080973}","{""temp"": 0.7035450420069291, ""pressure"": 0.11641889907112263, ""vibration"": -0.14527804785203519}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.221268","1","",""""""
"2025-09-25 08:04:00","434","model","{""temp"": 45.31650727353745, ""pressure"": 1.0289502952924603, ""vibration"": 0.0382305063565947}","{""temp"": -0.8705087426132254, ""pressure"": 0.16705208173692604, ""vibration"": 0.13901138731357673}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.195519","1","",""""""
"2025-09-25 08:05:00","435","model","{""temp"": 46.152540729251605, ""pressure"": 1.0122706542602642, ""vibration"": 0.0308138662643087}","{""temp"": -0.539210373952599, ""pressure"": -0.45726866818091344, ""vibration"": -0.12494484215703913}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.224261","1","",""""""
"2025-09-25 08:06:00","436","model","{""temp"": 45.677559737240784, ""pressure"": 1.0361270137604703, ""vibration"": 0.0265306513697073}","{""temp"": -0.7274330183006892, ""pressure"": 0.4356774224890772, ""vibration"": -0.2773833101861507}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.212985","1","",""""""
"2025-09-25 08:07:00","437","model","{""temp"": 47.658997822173504, ""pressure"": 1.0334385489641598, ""vibration"": 0.0351875954454136}","{""temp"": 0.05775948883348282, ""pressure"": 0.3350478972780459, ""vibration"": 0.030715005025084854}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.219097","1","",""""""
"2025-09-25 08:08:00","438","model","{""temp"": 48.537860798846815, ""pressure"": 1.0459661353172929, ""vibration"": 0.0204125763663683}","{""temp"": 0.4060300854920457, ""pressure"": 0.803956795949877, ""vibration"": -0.4951239568139193}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.191748","1","",""""""
"2025-09-25 08:09:00","439","model","{""temp"": 48.11826856801915, ""pressure"": 1.032856355946804, ""vibration"": 0.024236433543884}","{""temp"": 0.2397565702089357, ""pressure"": 0.31325635029625776, ""vibration"": -0.35903390659549306}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.220001","1","",""""""
"2025-09-25 08:10:00","440","model","{""temp"": 49.16895497317733, ""pressure"": 1.0233465673053803, ""vibration"": 0.0306715356742101}","{""temp"": 0.656116333832817, ""pressure"": -0.042696056875666605, ""vibration"": -0.13001034964200242}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.226669","1","",""""""
"2025-09-25 08:11:00","441","model","{""temp"": 45.78798754831819, ""pressure"": 0.9892907901000082, ""vibration"": 0.0408875119764044}","{""temp"": -0.6836733416816984, ""pressure"": -1.3174074444200417, ""vibration"": 0.23357350390012338}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.137094","1","",""""""
"2025-09-25 08:12:00","442","model","{""temp"": 48.61596053775614, ""pressure"": 1.0082162027680583, ""vibration"": 0.0336411429983587}","{""temp"": 0.4369789858220895, ""pressure"": -0.6090272216913531, ""vibration"": -0.02432282233352991}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.222484","1","",""""""
"2025-09-25 08:13:00","443","model","{""temp"": 45.94859167014955, ""pressure"": 1.0270188184550806, ""vibration"": 0.0182108101910022}","{""temp"": -0.6200300948723358, ""pressure"": 0.09475669688816299, ""vibration"": -0.5734842238073311}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.175693","1","",""""""
"2025-09-25 08:14:00","444","model","{""temp"": 46.542011244609405, ""pressure"": 1.0456982489649616, ""vibration"": 0.0334771300212246}","{""temp"": -0.3848733130400885, ""pressure"": 0.7939297810964148, ""vibration"": -0.03016000015123143}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.210603","1","",""""""
"2025-09-25 08:15:00","445","model","{""temp"": 48.53255150676448, ""pressure"": 1.0115845612063232, ""vibration"": 0.0229797905799568}","{""temp"": 0.40392615078273597, ""pressure"": -0.48294920465786934, ""vibration"": -0.40375749226523583}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.217819","1","",""""""
"2025-09-25 08:16:00","446","model","{""temp"": 49.94240315621243, ""pressure"": 1.0330699753746853, ""vibration"": 0.0403441031103628}","{""temp"": 0.9626137826270958, ""pressure"": 0.3212521483565634, ""vibration"": 0.2142337282663521}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.170495","1","",""""""
"2025-09-25 08:17:00","447","model","{""temp"": 48.03449109689293, ""pressure"": 1.032158363340141, ""vibration"": 0.0365454578841812}","{""temp"": 0.20655773190297377, ""pressure"": 0.2871304122866915, ""vibration"": 0.07904096462634108}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.217356","1","",""""""
"2025-09-25 08:18:00","448","model","{""temp"": 45.28007290375216, ""pressure"": 0.9995329158688055, ""vibration"": 0.0251640189581034}","{""temp"": -0.8849467381151295, ""pressure"": -0.9340435801506867, ""vibration"": -0.32602139076585873}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.183409","1","",""""""
"2025-09-25 08:19:00","449","model","{""temp"": 48.082146517681274, ""pressure"": 1.0216816614524828, ""vibration"": 0.0328993471115012}","{""temp"": 0.22544233880130404, ""pressure"": -0.10501366123041046, ""vibration"": -0.05072313876999409}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.229121","1","",""""""
